"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"9740263","19039722511012621000000000S9","TODO EMPANADAS","TODO INSUMOS DE EMPANADAS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","ALFONSO REYES","CALLE","ESTRELLAS","CALLE","ORION","CALLE","ERIDANO","218",,"TORRE ALFONSO REYES","PISO 1","6",,"COLONIA","CONTRY","EDIFICIO COMERCIAL Y DE SERVICIOS","TORRE ALFONSO REYES","6","64680","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2190","013",,"TALFONSOREYES@HOTMAIL.COM",,"Fijo","25.64102011","-100.2805936","2024-11"
"11744739","19006722511003221000000000S8","TODO EMPANADAS","TODO INSUMOS DE EMPANADAS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","LA CONCORDIA","AVENIDA","CAMINO REAL MEZQUITAL SANTA ROSA","AVENIDA","FRAMBOYAN","CALLE","MISION SAN JOSE","801",,"CITADINA CONCORDIA","PLANTA BAJA",,,"COLONIA","EBANOS","CENTRO Y PLAZA COMERCIAL","CITADINA CONCORDIA","J","66612","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1789","006","8135480444",,,"Fijo","25.78424689","-100.23375414","2025-04"
"10719275","19046722511002921000000000U0","TODO EMPANADAS",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","ROMULO GARZA","AVENIDA","MARIO J. MONTEMAYOR","CALLE","EBANOS","CALLE","JACARANDAS","850",,"PLAZA MOYORK","PLANTA BAJA",,,"COLONIA","HACIENDA LOS MORALES","CENTRO Y PLAZA COMERCIAL","PLAZA MOYORK","SN","66495","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","0752","010",,,,"Fijo","25.71645045","-100.24883364","2024-11"
"3027705","19019722110000523000000000S4","TODO EMPANADAS","TODO INSUMO DE EMPANADAS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","CIRCUITO","FRIDA KAHLO","AVENIDA","RUFINO TAMAYO","AVENIDA","LAZARO CARDENAS","CALLE","HUMBERTO JUNCO VOIGT","2222","106 B",,,,,"CIUDAD","GARZA GARCIA",,,,"66269","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0365","025",,"TEMAGMA@HOTMAIL.COM","WWW.TODOEMPANADAS.COM.MX","Fijo","25.64832808","-100.32526461","2010-07"
"2957710","19048722516000031001000000U5","TODO EMPANADAS",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","LICENCIADO MANUEL ORDOÑEZ","AVENIDA","LICENCIADO MANUEL ORDOÑEZ","AVENIDA","LOS ARREDONDOS","CARRETERA","MONTERREY-SALTILLO","1050",,"EL PASEO SANTA CATARINA","PLANTA BAJA","149","G","COLONIA","BOSQUES DEL PONIENTE","CENTRO Y PLAZA COMERCIAL","EL PASEO SANTA CATARINA","G149","66362","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0865","034",,,,"Fijo","25.67448526","-100.45078589","2010-07"
"11653174","19019722511004153000000000U5","TODO EMPANADAS","TODO INSUMO DE EMPANADAS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","11 a 30 personas","AVENIDA","MANUEL GOMEZ MORIN","AVENIDA","ALFONSO REYES","AVENIDA","JOSE VASCONCELOS","AVENIDA","JOSE VASCONCELOS","300",,"MANUEL GOMEZ MORIN","PISO 1","1050",,"COLONIA","DEL VALLE","EDIFICIO COMERCIAL Y DE SERVICIOS","MANUEL GOMEZ MORIN","1050","66220","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0242","013",,"TGOMEZMORIN@HOTMAIL.COM","WWW.TODOEMPANADAS.COM.MX","Fijo","25.6512871","-100.35870364","2024-11"
"10020147","19019722511003611000000000U3","TODO EMPANADAS","TODO INSUMO EMPANADAS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","CALLE","RIO MISSISSIPI","CALLE","RIO TAMAZUNCHALE","CALLE","RIO GRIJALVA","CALLE","RIO DE LA PLATA","186",,"PLAZA VALLE","PLANTA BAJA",,,"COLONIA","DEL VALLE","CENTRO Y PLAZA COMERCIAL","PLAZA VALLE","7","66220","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0083","018",,"TODOEMPANADASCENTRITOVALLE@HOTMAIL.COM",,"Fijo","25.65888024","-100.36757499","2024-11"
"9552262","19039722511011931000000000U3","TODO EMPANADAS",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","CALLE","MELCHOR OCAMPO","CALLE","IGNACIO ZARAGOZA","CALLE","MARIANO ESCOBEDO","AVENIDA","CONSTITUCION","534","OTE",,,,,"COLONIA","CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1741","014","8135480666",,,"Fijo","25.66542961","-100.31169361","2024-11"
"3026025","19019722219000471000000000M5","TODO EMPANADAS EL SABOR DE ARGENTINA","TODO EMPANADAS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","JOSE VASCONCELOS","AVENIDA","LOMAS DEL VALLE","CALLE","RIO SUCHIATE","CALLE","RIO SUCHIATE","600",,"PLAZA LOMAS","PLANTA BAJA","109",,"COLONIA","LOMAS DEL VALLE","CENTRO Y PLAZA COMERCIAL","PLAZA LOMAS","8","66250","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0219","027",,"TODOEMPANADASVASCONCELOS@HOTMAIL.COM","WWW.TODOEMPANADAS.COM.MX","Fijo","25.65247268","-100.37876005","2010-07"
"11754333","19021722511001731000000000S7","TODO INSUMO DE EMPANADAS","TODO INSUMO DE EMPANADAS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","LICENCIADO RAUL SALINAS LOZANO","PRIVADA","ZACATECAS","AVENIDA","SANTA BARBARA","OTRO(ESPECIFIQUE)","NINGUNO","301","C10","PLAZA ANIMOL","PLANTA BAJA",,,"COLONIA","JOYAS DE ANAHUAC","CENTRO Y PLAZA COMERCIAL","PLAZA ANIMOL","5","66057","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","1342","001",,"TANIMOL@HOTMAIL.COM","WWW.TODOEMPANADAS.COM","Fijo","25.77407844","-100.31701429","2025-04"
"6710295","19006722511000565001002563S1","TOKS","RESTAURANTES TOKS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","31 a 50 personas","AVENIDA","MIGUEL ALEMÁN","AVENIDA","F","BOULEVARD","AVENIDA DEL TELÉFONO","OTRO(ESPECIFIQUE)","VÍA DE FERROCARRIL","789",,,,,,"COLONIA","CENTRO",,,,"66600","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0969","005",,"J.PATLAN@TOKS.COM.MX","WWW.TOKS.COM.MX","Fijo","25.76410766","-100.19255921","2016-01"
"6763389","19019722511001273000002563S4","TOKS","RESTAURANTES TOKS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","11 a 30 personas","AVENIDA","ALFONSO REYES","OTRO(ESPECIFIQUE)","MANZANA O EDIFICACIÓN CONTIGUA","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","1901",,,,,,"COLONIA","ZONA VALLE PONIENTE","CENTRO Y PLAZA COMERCIAL","PLAZA NATIVA","32","66233","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0539","034",,"J.PATLAN@TOKS.COM.MX","WWW.TOKS.COM.MX","Fijo","25.65935709","-100.41612793","2016-10"
"6367013","19026722110000141001002563S0","TOKS","RESTAURANTES TOKS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","31 a 50 personas","AVENIDA","MIGUEL ALEMÁN","AVENIDA","MONTERREY","CALLE","CONSTITUCIÓN","AVENIDA","CONSTITUCIÓN","5054",,,,,,"COLONIA","LIBERTAD","CENTRO Y PLAZA COMERCIAL","MULTIPLAZA LINDA VISTA","SN","67130","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","132A","001",,"J.PATLAN@TOKS.COM.MX","WWW.TOKS.COM.MX","Fijo","25.69161429","-100.24743776","2011-03"
"6369906","19021722110000091001002563S8","TOKS","RESTAURANTES TOKS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","31 a 50 personas","CALLE","NINGUNO","CALLE","MANUEL L BARRAGAN","PROLONGACION","MANUEL L BARRAGÁN","CALLE","MANUEL L BARRAGAN","130",,,,,,"COLONIA","VALLE DEL CANADA",,,,"66059","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","0325","004",,"J.PATLAN@TOKS.COM.MX","WWW.TOKS.COM.MX","Fijo","25.76670771","-100.30330682","2012-06"
"6369893","19026722110000261001002563S6","TOKS","RESTAURANTES TOKS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","31 a 50 personas","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","RÍO","AVENIDA","PASEO DE LAS AMÉRICAS","CALLE","PEDRO PALACIOS","2000",,,,,,"COLONIA","COUNTRY SECTOR 1",,,,"64174","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1160","001",,"J.PATLAN@TOKS.MX","WWW.TOKS.COM.MX","Fijo","25.66259167","-100.26027968","2010-07"
"6763387","19039722511004341001002563S4","TOKS","RESTAURANTES TOKS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","11 a 30 personas","CARRETERA","NACIONAL","OTRO(ESPECIFIQUE)","NINGUNO","RETORNO","NINGUNO","AVENIDA","LA RIOJA","268",,,,,,"COLONIA","LA RIOJA PRIVADA RESIDENCIAL",,,,"64984","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2985","053",,"J.PATLAN@TOKS.COM.MX","WWW.TOKS.COM.MX","Fijo","25.57701865","-100.24675393","2016-10"
"6369890","19039722110000541000002563S4","TOKS","RESTAURANTES TOKS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","51 a 100 personas","AVENIDA","HACIENDA DE PEÑUELAS","AVENIDA","PASEO DE LOS LEONES","AVENIDA","ALEJANDRO DE RODAS","CALLE","NINGUNO","6769",,,,,,"COLONIA","CUMBRES LAS PALMAS RESIDENCIAL CUMBRES",,,,"64610","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4248","001",,"J.PATLAN@TOKS.COM.MX","WWW.TOKS.COM.MX","Fijo","25.73258227","-100.39824821","2010-07"
"6369892","19039722110000641001002563S2","TOKS","RESTAURANTES TOKS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","31 a 50 personas","AVENIDA","ADOLFO RUÍZ CORTINES","CALLE","CELULOSA","AVENIDA","ALFONSO REYES","CALLE","RÍO PILÓN","2401",,,,,,"COLONIA","BERNARDO REYES","CENTRO Y PLAZA COMERCIAL","SORIANA CELULOSA","SN","64820","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0758","016",,"J.PATLAN@TOKS.COM.MX","WWW.TOKS.COM.MX","Fijo","25.70483926","-100.33849338","2010-07"
"6364300","19039722219022785002002563S0","TOKS","RESTAURANTES TOKS SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","31 a 50 personas","AVENIDA","EUGENIO GARZA SADA","CALLE","VÍA ALCALÁ","PRIVADA","NINGUNO","CALLE","VÍA MÁLAGA","3750",,,,,,"COLONIA","COUNTRY",,,,"64820","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2186","007",,"J.PATLAN@TOKS.COM.MX","WWW.TOKS.COM.MX","Fijo","25.63656638","-100.28324717","2010-07"
"10742695","19006722511002541000000000U0","TOKYO NOODLES",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","CAMINO REAL MEZQUITAL SANTA ROSA","CALLE","NARANJO","CALLE","NOGAL","CALLE","NARDO","800","C",,,"0",,"CIUDAD","APODACA",,,,"66612","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1187","021",,,,"Fijo","25.78122283","-100.23855184","2024-11"
"10198912","19006722517003891000000000U5","TOMASA PIZZA Y PASTA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","CAMINO REAL MEZQUITAL SANTA ROSA","CALLE","ROSAS","CALLE","JAMAICA","CALLE","NUEVA ZELANDA","113","B",,,,,"COLONIA","NUEVO AMANECER SEGUNDO SECTOR",,,,"66636","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1083","020","8111635080",,,"Fijo","25.77050717","-100.24071682","2024-11"
"9749494","19046722517003431000000000S6","TOMASINOS",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","MANUEL L BARRAGAN","CALLE","TENAYUCA","CALLE","TEOTIHUACAN","CALLE","PASEO DE ECATEPEC","325",,"PLAZA FIESTA ANAHUAC","PISO 1","2064",,"COLONIA","ANAHUAC","CENTRO Y PLAZA COMERCIAL","PLAZA FIESTA ANAHUAC","2064","66450","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","049A","020",,,,"Fijo","25.74283726","-100.3124231","2024-11"
"2918438","19039722517002921000000000S2","TOMASINOS",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","ANDADOR","PARAS","PEATONAL","JOSE MARIA MORELOS Y PAVON","CALLE","FRAY SERVANDO TERESA DE MIER","ANDADOR","EMILIO CARRANZA","822",,,,,,"ZONA COMERCIAL","CENTRO DE MONTERREY",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1741","008",,"TOMASINOSPIZZA@YAHOO.COM.MX",,"Fijo","25.66781019","-100.31269267","2010-07"
"10122336","19039722517010772000000000S9","TOMASINOS","NUVO ALIMENTOS SA DE CV","722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","6 a 10 personas","AVENIDA","PASEO DE LOS LEONES","OTRO(ESPECIFIQUE)","MANZANA O EDIFICACION CONTIGUA","AVENIDA","CUMBRES ELITE","AVENIDA","ALEJANDRO DE RODAS","157",,,,"6",,"COLONIA","ALEJANDRO DE RODAS",,,,"66050","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","5208","025",,,,"Fijo","25.74009161","-100.4074259","2024-11"
"9777198","19019722517000991000000000S9","TOMASINOS PIZZA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","RIO ORINOCO","CALLE","RIO GRIJALVA","PRIVADA","NINGUNO","CALLE","RIO MISSISSIPI","112","B",,,,,"COLONIA","DEL VALLE",,,,"66220","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0083","005",,"TSCENTRITOVALLE@OUTLOOK.COM","TOMASINOSPIZZA.COM","Fijo","25.65981824","-100.36717022","2024-11"
"11760769","19039722517011121000000000U8","TOMASINOS PIZZA","TOMASINOS PIZZA SA DE CV","722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","PASEO DE LOS LEONES","CALLE","PASEO DE LA CORDILLERA","CALLE","CRESTA","CALLE","PASEO DEL PARQUE","2107",,,,,,"COLONIA","CUMBRES 2DO SECTOR",,,,"64610","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","071A","005","8136275110",,,"Fijo","25.70692391","-100.37150357","2025-04"
"8371255","19039722517004792000000000M5","TOMASINOS PIZZA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","6 a 10 personas","ANDADOR","EMILIO CARRANZA","PEATONAL","JOSE MARIA MORELOS Y PAVON","CALLE","MIGUEL HIDALGO Y COSTILLA","ANDADOR","MARIANO ESCOBEDO","0","SN",,,,,"ZONA COMERCIAL","CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1741","001",,"TOMASINOSPIZZA@YAHOO.COM.MX",,"Fijo","25.66652789","-100.31329697","2019-11"
"8667415","19039722517004932000000000U7","TOMASINOS PIZZA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","6 a 10 personas","CALLE","AVENIDA DE LOS ASTROS","CALLE","LAGO RAMIS","AVENIDA","NO REELECCION","CALLE","LAGO RAMIS","501",,"PLAZA EXPRESS ASTROS","PISO 1","0",,"BARRIO","MARGARITAS","CENTRO Y PLAZA COMERCIAL","PLAZA EXPRESS ASTROS","501","64102","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4835","028",,"TOMASINOSPIZZA@YAHOO.COM.MX",,"Fijo","25.77064253","-100.40375383","2019-11"
"11177168","19006722517004202000046936M4","TOMASINOS PIZZA STROMBOLI",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","6 a 10 personas","AVENIDA","SENDERO","CALLE","FLAMINGO","AVENIDA","LAS PALMAS","CALLE","PELICANO","240",,,,"240",,"RESIDENCIAL","HACIENDA LAS PALMAS",,,,"66635","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0920","037","8110979969","TSSENSERO@OUTLOOK.COM",,"Fijo","25.7704907","-100.26634587","2024-11"
"11155012","19006722330000441000000000U0","TOÑITOS COMIDAS CASERAS",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","ALONDRA","CALLE","HALCON","CALLE","AGUILA","CALLE","CENZONTLE","300",,,,,,"COLONIA","PARAJE SANTA ROSA",,,,"66614","19","NUEVO LEÓN   ","006","Apodaca","0133","Santa Rosa","2556","027","8112096964",,,"Semifijo","25.81916611","-100.22974053","2024-11"
"10201879","19039722511014521000000000U9","TONYS SIBERIAS",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","CALLE","DOCTOR EDUARDO AGUIRRE PEQUEÑO","CALLE","PENJAMO","CALLE","ACAMBARO","CALLE","SALAMANCA","1507",,,,,,"COLONIA","MITRAS CENTRO",,,,"64460","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1169","009",,,"TONYISBERIAS.COM.MX","Fijo","25.6910553","-100.34683394","2024-11"
"7657860","19046722518000971000000000U2","TOPIS COMIDAS CASERAS",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","AVENIDA","OSCAR ARIZPE","CALLE","SANTA CECILIA","CALLE","CALLE DEL TEATRO","CALLE","SAN CARLOS","821",,,,"0",,"COLONIA","INDUSTRIAS DEL VIDRIO",,,,"66470","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1286","004",,,,"Fijo","25.70879412","-100.25512405","2019-11"
"11836217","19026722511003442000000000U8","TOREADOS DEL ALAMO",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","6 a 10 personas","CALLE","JOSE PEON CONTRERAS","CALLE","ANGEL DEL CAMPO","AVENIDA","PASEO DE LAS AMERICAS","CALLE","JOSE PEON CONTRERAS","2419",,,,"0",,"COLONIA","CONTRY SOL",,,,"67174","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","2008","026",,,,"Fijo","25.65876431","-100.26071135","2025-04"
"8689175","19048722517000761000000000S5","TORINOS PIZZA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","MARGARITO RODRIGUEZ","PRIVADA","SAN JUDAS","PRIVADA","ESCAMILLA","PRIVADA","SAN JUDAS","0","SN",,,,,"COLONIA","FORTALEZA",,,,"66198","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0348","002","8125290489","TORINOSPIZZA@HOTMAIL.COM",,"Fijo","25.6633187","-100.43339435","2019-11"
"3012454","19048722517000173001000000U3","TORINOS PIZZA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","6 a 10 personas","AVENIDA","LICENCIADO MANUEL ORDOÑEZ","CALLE","MAR ROJO","CALLE","OSVALDO RODRIGUEZ","PRIVADA","MAR ARABIGO","620",,"LAS QUINTAS","PLANTA BAJA","21",,"COLONIA","LA AURORA","CENTRO Y PLAZA COMERCIAL","LAS QUINTAS","21 Y 22","66378","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","055A","037",,,,"Fijo","25.67415445","-100.45313205","2014-12"
"8970314","19026722511001243000000000U2","TORITO REGIO",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","PASEO DE LAS AMERICAS","CALLE","VALLE DEL VERGEL","PRIVADA","JUAN CARLOS ONETTI","CALLE","VALLE DEL VERGEL","230","3",,,,,"COLONIA","FRACC R DEL CONTRY",,,,"67140","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1160","013",,,,"Fijo","25.65616075","-100.26294655","2019-11"
"8297703","19039722511007882000000000U4","TORO SUSHI","TORO SUSHI SA DE CV","722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","6 a 10 personas","CALLE","BUENOS AIRES","CALLE","RIO DE JANEIRO","AVENIDA","EUGENIO GARZA SADA","CALLE","ROSARIO","2802",,,,"2802",,"COLONIA","ALTAVISTA",,,,"64840","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2097","017",,,,"Fijo","25.64655713","-100.28957995","2019-11"
"2932354","19026722212006071001000000U7","TORRES PIZZA",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","AVENIDA","DE LA PRIMAVERA","CALLE","AMAPOLA","AVENIDA","DE LOS LIRIOS","CALLE","AZAFRAN","1213",,,,"0",,"COLONIA","TRES CAMINOS",,,,"67190","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1620","019","8121029605",,,"Fijo","25.6625851","-100.18804553","2010-07"
"10889759","19039722511014783000000000U5","TORTA BRAVA",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","11 a 30 personas","CALLE","FRAY SERVANDO TERESA DE MIER","ANDADOR","PARAS","ANDADOR","EMILIO CARRANZA","PEATONAL","JOSE MARIA MORELOS Y PAVON","0","SN",,,,,"ZONA COMERCIAL","CENTRO DE MONTERREY",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1741","008",,,,"Fijo","25.66817185","-100.31276889","2024-11"
"10534357","19026722517006091000000000U7","TORTABURGER",,"722517","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0 a 5 personas","CALLE","GENERAL GERONIMO TREVIÑO","CALLE","BENITO JUAREZ","CALLE","IGNACIO ZARAGOZA","CALLE","20 DE NOVIEMBRE","4021",,,,"0",,"COLONIA","NUEVO SAN RAFAEL",,,,"67118","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0251","004",,,,"Fijo","25.69370981","-100.20583811","2024-11"
